ParkName,ParkCode,LocationID,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,ChannelTypeDescr,tbl_TransectSpacingInterval_Season,ChannelTypeSampledLength_m,NumberOfTransects,TransectSpacingInterval_m
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul24,2018,7/24/2018 0:00:00,7/24/2018 0:00:00,,main,The channel that contains the majority of flow,2018,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Jul31,2019,7/31/2019 0:00:00,7/31/2019 0:00:00,,main,The channel that contains the majority of flow,2019,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSprngs2021Aug03,2021,8/3/2021 0:00:00,8/6/2021 0:00:00,OZRSSprngs2021Aug03,2021,8/3/2021 0:00:00,8/4/2021 0:00:00,,main,The channel that contains the majority of flow,2021,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul31,2007,7/31/2007 0:00:00,7/31/2007 0:00:00,,main,The channel that contains the majority of flow,2007,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/22/2008 0:00:00,,main,The channel that contains the majority of flow,2008,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,2009,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,The channel that contains the majority of flow,2009,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,2010,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,The channel that contains the majority of flow,2010,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul26,2011,7/26/2011 0:00:00,7/27/2011 0:00:00,,main,The channel that contains the majority of flow,2011,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,2012,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,The channel that contains the majority of flow,2012,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/6/2013 0:00:00,,main,The channel that contains the majority of flow,2013,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul29,2014,7/29/2014 0:00:00,7/30/2014 0:00:00,,main,The channel that contains the majority of flow,2014,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Jul29,2015,7/29/2015 0:00:00,7/29/2015 0:00:00,,main,The channel that contains the majority of flow,2015,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul27,2016,7/27/2016 0:00:00,7/27/2016 0:00:00,,main,The channel that contains the majority of flow,2016,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/24/2017 0:00:00,,main,The channel that contains the majority of flow,2017,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul26,2018,7/26/2018 0:00:00,7/26/2018 0:00:00,,main,The channel that contains the majority of flow,2018,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Jul31,2019,7/31/2019 0:00:00,7/31/2019 0:00:00,,main,The channel that contains the majority of flow,2019,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSprngs2020Jul29,2020,7/29/2020 0:00:00,8/3/2020 0:00:00,OZRSSprngs2020Jul29,2020,7/29/2020 0:00:00,8/3/2020 0:00:00,Veg Habitat & Inverts for Blue completed on 7/29/20; Inverts for Round sampled on 7/29/20 but Veg Habitat sampled on 8/3/20. No fish sampled at either spring due to COVID19,main,The channel that contains the majority of flow,2020,240,11,24.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSprngs2023Aug01,2023,8/1/2023 0:00:00,8/2/2023 0:00:00,OZRSSprngs2023Aug01,2023,8/1/2023 0:00:00,8/1/2023 0:00:00,Round Spring transects were spaced every 30 m instead of 24 m due to incorrect reach length in database table. Extra 60 m were sampled at Round Spring due to this error,main,The channel that contains the majority of flow,2023,300,11,30.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,7/26/2007 0:00:00,,main,The channel that contains the majority of flow,2007,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,2008,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,The channel that contains the majority of flow,2008,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,2009,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,The channel that contains the majority of flow,2009,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,2010,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,The channel that contains the majority of flow,2010,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,The channel that contains the majority of flow,2011,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,2012,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,The channel that contains the majority of flow,2012,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Sep04,2013,9/4/2013 0:00:00,9/4/2013 0:00:00,,main,The channel that contains the majority of flow,2013,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,2014,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,The channel that contains the majority of flow,2014,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Aug06,2015,8/6/2015 0:00:00,8/6/2015 0:00:00,,main,The channel that contains the majority of flow,2015,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul27,2016,7/27/2016 0:00:00,7/27/2016 0:00:00,,main,The channel that contains the majority of flow,2016,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul25,2017,7/25/2017 0:00:00,7/25/2017 0:00:00,,main,The channel that contains the majority of flow,2017,50,3,25.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul24,2018,7/24/2018 0:00:00,7/24/2018 0:00:00,,main,The channel that contains the majority of flow,2018,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Sep05,2019,9/5/2019 0:00:00,9/5/2019 0:00:00,,main,The channel that contains the majority of flow,2019,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSprngs2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSprngs2022Aug03,2022,8/3/2022 0:00:00,8/3/2022 0:00:00,Water normal level. Some cloudiness to the water but could see bottom.,main,The channel that contains the majority of flow,2022,36,3,18.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul29,2011,7/29/2011 0:00:00,7/29/2011 0:00:00,,main,The channel that contains the majority of flow,2011,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul26,2012,7/26/2012 0:00:00,8/8/2012 0:00:00,,main,The channel that contains the majority of flow,2012,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Aug16,2013,8/16/2013 0:00:00,8/16/2013 0:00:00,,main,The channel that contains the majority of flow,2013,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul31,2014,7/31/2014 0:00:00,7/31/2014 0:00:00,,main,The channel that contains the majority of flow,2014,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Jul28,2015,7/28/2015 0:00:00,7/29/2015 0:00:00,,main,The channel that contains the majority of flow,2015,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/26/2016 0:00:00,,main,The channel that contains the majority of flow,2016,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul27,2017,7/27/2017 0:00:00,7/27/2017 0:00:00,,main,The channel that contains the majority of flow,2017,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/23/2018 0:00:00,,main,The channel that contains the majority of flow,2018,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,7/30/2019 0:00:00,,main,The channel that contains the majority of flow,2019,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSprngs2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSprngs2022Jul28,2022,7/28/2022 0:00:00,7/28/2022 0:00:00,,main,The channel that contains the majority of flow,2022,150,11,15.00
Pea Ridge National Military Park,PERI,PERIStfish01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2009May01,2009,5/1/2009 0:00:00,5/1/2009 0:00:00,PERIStfish2009May01,2009,5/1/2009 0:00:00,5/1/2009 0:00:00,,main,The channel that contains the majority of flow,2009,150,11,15.00
Pea Ridge National Military Park,PERI,PERIStfish01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2012May02,2012,5/2/2012 0:00:00,5/2/2012 0:00:00,PERIStfish2012May02,2012,5/2/2012 0:00:00,5/2/2012 0:00:00,,main,The channel that contains the majority of flow,2012,150,11,15.00
Pea Ridge National Military Park,PERI,PERIStfish01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2015May12,2015,5/12/2015 0:00:00,5/12/2015 0:00:00,PERIStfish2015May12,2015,5/12/2015 0:00:00,5/12/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,150,11,15.00
Pea Ridge National Military Park,PERI,PERIStfish01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2018May10,2018,5/10/2018 0:00:00,5/10/2018 0:00:00,PERIStfish2018May10,2018,5/10/2018 0:00:00,5/10/2018 0:00:00,,main,The channel that contains the majority of flow,2018,150,11,15.00
Pea Ridge National Military Park,PERI,PERIStfish01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2021May06,2021,5/6/2021 0:00:00,5/6/2021 0:00:00,PERIStfish2021May06,2021,5/6/2021 0:00:00,5/6/2021 0:00:00,High flow event week prior. Debris about 4 feet up on bank. Fish community seems comparable to previous years.,main,The channel that contains the majority of flow,2021,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish01,Mainstem,Wilson's Lower. Reach begins upstream of confluence with Terrell at old bridge,Wilson's Creek (L),,Greene,,WICRLOW02,340,,WICRStfish2006Jun15,2006,6/15/2006 0:00:00,6/19/2006 0:00:00,WICRStfish2006Jun15,2006,6/15/2006 0:00:00,6/19/2006 0:00:00,,main,The channel that contains the majority of flow,2006,340,11,34.00
Wilson's Creek National Battlefield,WICR,WICRStfish01,Mainstem,Wilson's Lower. Reach begins upstream of confluence with Terrell at old bridge,Wilson's Creek (L),,Greene,,WICRLOW02,340,,WICRStfish2007May09,2007,5/9/2007 0:00:00,5/11/2007 0:00:00,WICRStfish2007May09,2007,5/9/2007 0:00:00,5/11/2007 0:00:00,,main,The channel that contains the majority of flow,2007,340,11,34.00
Wilson's Creek National Battlefield,WICR,WICRStfish01,Mainstem,Wilson's Lower. Reach begins upstream of confluence with Terrell at old bridge,Wilson's Creek (L),,Greene,,WICRLOW02,340,,WICRStfish2010May03,2010,5/3/2010 0:00:00,5/4/2010 0:00:00,WICRStfish2010May03,2010,5/3/2010 0:00:00,5/4/2010 0:00:00,,main,The channel that contains the majority of flow,2010,340,11,34.00
Wilson's Creek National Battlefield,WICR,WICRStfish01,Mainstem,Wilson's Lower. Reach begins upstream of confluence with Terrell at old bridge,Wilson's Creek (L),,Greene,,WICRLOW02,340,,WICRStfish2013May06,2013,5/6/2013 0:00:00,5/30/2013 0:00:00,WICRStfish2013May06,2013,5/6/2013 0:00:00,5/30/2013 0:00:00,,main,The channel that contains the majority of flow,2013,340,11,34.00
Wilson's Creek National Battlefield,WICR,WICRStfish01,Mainstem,Wilson's Lower. Reach begins upstream of confluence with Terrell at old bridge,Wilson's Creek (L),,Greene,,WICRLOW02,340,,WICRStfish2016May04,2016,5/4/2016 0:00:00,5/6/2016 0:00:00,WICRStfish2016May04,2016,5/4/2016 0:00:00,5/6/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,340,11,34.00
Wilson's Creek National Battlefield,WICR,WICRStfish01,Mainstem,Wilson's Lower. Reach begins upstream of confluence with Terrell at old bridge,Wilson's Creek (L),,Greene,,WICRLOW02,340,,WICRStfish2019Jun03,2019,6/3/2019 0:00:00,6/11/2019 0:00:00,WICRStfish2019Jun11,2019,6/11/2019 0:00:00,6/11/2019 0:00:00,,main,The channel that contains the majority of flow,2019,340,11,30.00
Wilson's Creek National Battlefield,WICR,WICRStfish01,Mainstem,Wilson's Lower. Reach begins upstream of confluence with Terrell at old bridge,Wilson's Creek (L),,Greene,,WICRLOW02,340,,WICRStfish2022Jun02,2022,6/2/2022 0:00:00,6/16/2022 0:00:00,WICRStfish2022Jun14,2022,6/14/2022 0:00:00,6/16/2022 0:00:00,Could not sample last ~20m due to deep pool,main,The channel that contains the majority of flow,2022,340,11,34.00
Wilson's Creek National Battlefield,WICR,WICRStfish02,Mainstem,Skeggs Branch. Reach begins at 1st riffle upstream of tour road.,Skeggs Branch,,Greene,,WICRLOW03,150,,WICRStfish2006Jun15,2006,6/15/2006 0:00:00,6/19/2006 0:00:00,WICRStfish2006Jun15,2006,6/15/2006 0:00:00,6/19/2006 0:00:00,,main,The channel that contains the majority of flow,2006,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish02,Mainstem,Skeggs Branch. Reach begins at 1st riffle upstream of tour road.,Skeggs Branch,,Greene,,WICRLOW03,150,,WICRStfish2007May09,2007,5/9/2007 0:00:00,5/11/2007 0:00:00,WICRStfish2007May09,2007,5/9/2007 0:00:00,5/11/2007 0:00:00,,main,The channel that contains the majority of flow,2007,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish02,Mainstem,Skeggs Branch. Reach begins at 1st riffle upstream of tour road.,Skeggs Branch,,Greene,,WICRLOW03,150,,WICRStfish2010May03,2010,5/3/2010 0:00:00,5/4/2010 0:00:00,WICRStfish2010May03,2010,5/3/2010 0:00:00,5/4/2010 0:00:00,,main,The channel that contains the majority of flow,2010,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish02,Mainstem,Skeggs Branch. Reach begins at 1st riffle upstream of tour road.,Skeggs Branch,,Greene,,WICRLOW03,150,,WICRStfish2013May06,2013,5/6/2013 0:00:00,5/30/2013 0:00:00,WICRStfish2013May06,2013,5/6/2013 0:00:00,5/30/2013 0:00:00,,main,The channel that contains the majority of flow,2013,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish02,Mainstem,Skeggs Branch. Reach begins at 1st riffle upstream of tour road.,Skeggs Branch,,Greene,,WICRLOW03,150,,WICRStfish2016May04,2016,5/4/2016 0:00:00,5/6/2016 0:00:00,WICRStfish2016May04,2016,5/4/2016 0:00:00,5/6/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish02,Mainstem,Skeggs Branch. Reach begins at 1st riffle upstream of tour road.,Skeggs Branch,,Greene,,WICRLOW03,150,,WICRStfish2019Jun03,2019,6/3/2019 0:00:00,6/11/2019 0:00:00,WICRStfish2019Jun03,2019,6/3/2019 0:00:00,6/4/2019 0:00:00,,main,The channel that contains the majority of flow,2019,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish02,Mainstem,Skeggs Branch. Reach begins at 1st riffle upstream of tour road.,Skeggs Branch,,Greene,,WICRLOW03,150,,WICRStfish2022Jun02,2022,6/2/2022 0:00:00,6/16/2022 0:00:00,WICRStfish2022Jun09,2022,6/9/2022 0:00:00,6/9/2022 0:00:00,,main,The channel that contains the majority of flow,2022,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish03,Mainstem,Terrell. Reach begins at 1st riffle above bridge (~70 m above bridge),Terrell Creek,,Christian,,WICRLOW04,150,,WICRStfish2006Jun15,2006,6/15/2006 0:00:00,6/19/2006 0:00:00,WICRStfish2006Jun15,2006,6/15/2006 0:00:00,6/19/2006 0:00:00,,main,The channel that contains the majority of flow,2006,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish03,Mainstem,Terrell. Reach begins at 1st riffle above bridge (~70 m above bridge),Terrell Creek,,Christian,,WICRLOW04,150,,WICRStfish2007May09,2007,5/9/2007 0:00:00,5/11/2007 0:00:00,WICRStfish2007May09,2007,5/9/2007 0:00:00,5/11/2007 0:00:00,,main,The channel that contains the majority of flow,2007,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish03,Mainstem,Terrell. Reach begins at 1st riffle above bridge (~70 m above bridge),Terrell Creek,,Christian,,WICRLOW04,150,,WICRStfish2010May03,2010,5/3/2010 0:00:00,5/4/2010 0:00:00,WICRStfish2010May03,2010,5/3/2010 0:00:00,5/4/2010 0:00:00,,main,The channel that contains the majority of flow,2010,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish03,Mainstem,Terrell. Reach begins at 1st riffle above bridge (~70 m above bridge),Terrell Creek,,Christian,,WICRLOW04,150,,WICRStfish2013May06,2013,5/6/2013 0:00:00,5/30/2013 0:00:00,WICRStfish2013May06,2013,5/6/2013 0:00:00,5/30/2013 0:00:00,,main,The channel that contains the majority of flow,2013,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish03,Mainstem,Terrell. Reach begins at 1st riffle above bridge (~70 m above bridge),Terrell Creek,,Christian,,WICRLOW04,150,,WICRStfish2016May04,2016,5/4/2016 0:00:00,5/6/2016 0:00:00,WICRStfish2016May04,2016,5/4/2016 0:00:00,5/6/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish03,Mainstem,Terrell. Reach begins at 1st riffle above bridge (~70 m above bridge),Terrell Creek,,Christian,,WICRLOW04,150,,WICRStfish2019Jun03,2019,6/3/2019 0:00:00,6/11/2019 0:00:00,WICRStfish2019Jun03,2019,6/3/2019 0:00:00,6/4/2019 0:00:00,,main,The channel that contains the majority of flow,2019,150,11,15.00
Wilson's Creek National Battlefield,WICR,WICRStfish03,Mainstem,Terrell. Reach begins at 1st riffle above bridge (~70 m above bridge),Terrell Creek,,Christian,,WICRLOW04,150,,WICRStfish2022Jun02,2022,6/2/2022 0:00:00,6/16/2022 0:00:00,WICRStfish2022Jun02,2022,6/2/2022 0:00:00,6/3/2022 0:00:00,Rained previous day and a half; water up 5-6 inches previous day, water levels dropped ~3 inches last night and 2 inches today.,main,The channel that contains the majority of flow,2022,150,11,15.00
