ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,Pct_CloudCover,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,Rained ~ 5 inches 4 days before sampling this reach. Water levels low prior to rain. Could not get 5 sites for sampling.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Left Upper,,Chase,,TAPRUPL22,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct11,10/11/2001 0:00:00,10/11/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Pool 4:  covered with algae.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Left Upper,,Chase,,TAPRUPL22,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,10/5/2002 0:00:00,10/5/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,left
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Left Upper,,Chase,,TAPRUPL22,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,10/9/2003 0:00:00,10/9/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,high flow,partly cloudy,4. 5 scenic pictures 22. 5 upper left.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Left Upper,,Chase,,TAPRUPL22,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,10/5/2004 0:00:00,10/5/2004 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Picture #5 Topeka Shiner
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Left Upper,,Chase,,TAPRUPL22,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,10/4/2005 0:00:00,10/4/2005 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Right Upper,,Chase,,TAPRUPR22,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct11,10/11/2001 0:00:00,10/11/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Pool 2:  cardinal shiners have parasites.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Right Upper,,Chase,,TAPRUPR22,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,10/5/2002 0:00:00,10/5/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,right
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Right Upper,,Chase,,TAPRUPR22,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,10/9/2003 0:00:00,10/9/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,high flow,partly cloudy,Picture #3 Creek Chub
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Right Upper,,Chase,,TAPRUPR22,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,10/5/2004 0:00:00,10/5/2004 0:00:00,,-999,Unknown,Unknown,Unknown,-1,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,22,mainstem,Pasture Name: Big. formerly Gas House,Creek 22 - Right Upper,,Chase,,TAPRUPR22,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,10/4/2005 0:00:00,10/4/2005 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct09,10/9/2001 0:00:00,10/9/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct02,10/2/2002 0:00:00,10/2/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct07,10/7/2003 0:00:00,10/7/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Pictures:  14 Topeka; 15 Golden Shiner
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,10/5/2004 0:00:00,10/5/2004 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,10/5/2005 0:00:00,10/5/2005 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,Riparian corridor #9 = pond
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep20,9/20/2006 0:00:00,9/20/2006 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,mussel valves; ludwigia spp. and filamentous algae  in pool #3. large snapping turtle in pool #3. and Zannichelia or Potomogeton foliousus in pool #3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep12,9/12/2007 0:00:00,9/12/2007 0:00:00,,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep09,9/9/2008 0:00:00,9/9/2008 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep11,9/11/2009 0:00:00,9/11/2009 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2010Sep07,2010,9/7/2010 0:00:00,9/8/2010 0:00:00,TAPRShiner2010Sep08,9/8/2010 0:00:00,9/8/2010 0:00:00,,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,Bluff on river left at sites 1 and 2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2013Sep18,2013,9/18/2013 0:00:00,9/19/2013 0:00:00,TAPRShiner2013Sep19,9/19/2013 0:00:00,9/19/2013 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Lots of large crayfish.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2014Sept09,2014,9/9/2014 0:00:00,9/10/2014 0:00:00,TAPRShiner2014Sep09,9/9/2014 0:00:00,9/9/2014 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,All water in stream suspected to be drainage from pond
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug31,8/31/2015 0:00:00,8/31/2015 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2016Aug31,2016,8/31/2016 0:00:00,9/2/2016 0:00:00,TAPRShiner2016Sep02,9/2/2016 0:00:00,9/2/2016 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2017Sep05,2017,9/5/2017 0:00:00,9/6/2017 0:00:00,TAPRShiner2017Sep05,9/5/2017 0:00:00,9/5/2017 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,only 4 pools
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep05,9/5/2018 0:00:00,9/5/2018 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/11/2019 0:00:00,TAPRShiner2019Sep11,9/11/2019 0:00:00,9/11/2019 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Rained ~ 5 inches 4 days before sampling this reach. Water levels low prior to rain. Could not get 5 sites for sampling.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,23,mainstem,Pasture Name: Windmill,Creek 23 - Middle,,Chase,,TAPRMID23,,,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/17/2022 0:00:00,TAPRShiner2022Aug16,8/16/2022 0:00:00,8/16/2022 0:00:00,Water levels very low at 23 Middle site,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,water levels very low
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Aug29,8/29/2001 0:00:00,8/29/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Pool 1.2.3:  streambank with lots of Astr. Canadensis. some trees Spart pec. Pool 4:  same as 1.2.3 but no trees.  Pool 5 same as 1.2.3 but only had one tree.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct04,10/4/2002 0:00:00,10/4/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct08,10/8/2003 0:00:00,10/8/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,Pictures:  16 Brook Silverside; 17 Blackstripe topminnow; 18 Bluegill; 19 Spotted Sucker; 20 Golden Redhorse; 21 Golden Redhorse; 22 Mosquitofish; 23 Largemouth Bass.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,10/6/2004 0:00:00,10/6/2004 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,10/5/2005 0:00:00,10/5/2005 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep12,9/12/2007 0:00:00,9/12/2007 0:00:00,,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep10,9/10/2008 0:00:00,9/10/2008 0:00:00,,-999,Unknown,Unknown,Unknown,-1,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep11,9/11/2009 0:00:00,9/11/2009 0:00:00,,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug31,8/31/2015 0:00:00,8/31/2015 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,24,mainstem,Pasture Name: Crusher Hill,Creek 24 - Lower,,Chase,,TAPRLOW24,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep05,9/5/2018 0:00:00,9/5/2018 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,raining,Site 1 within channelized section
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Aug29,8/29/2001 0:00:00,8/29/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct03,10/3/2002 0:00:00,10/3/2002 0:00:00,,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct08,10/8/2003 0:00:00,10/8/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,Picture 24 Fathead minnow
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,10/6/2004 0:00:00,10/6/2004 0:00:00,,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,10/5/2005 0:00:00,10/5/2005 0:00:00,,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep20,9/20/2006 0:00:00,9/20/2006 0:00:00,,-999,Unknown,Unknown,Unknown,-1,trickle between pools,partly cloudy,Watercress. Zannichelia?. Ludwigia. veronica
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct10,10/10/2001 0:00:00,10/10/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct01,10/1/2002 0:00:00,10/1/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,Pool 5 unknown algae collected
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct07,10/7/2003 0:00:00,10/7/2003 0:00:00,,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,10/6/2004 0:00:00,10/6/2004 0:00:00,,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,10/4/2005 0:00:00,10/4/2005 0:00:00,,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep19,9/19/2006 0:00:00,9/19/2006 0:00:00,,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,watercrss; eleocharis. samolus parviflorus present
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,9/10/2007 0:00:00,9/10/2007 0:00:00,,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,9/8/2008 0:00:00,9/8/2008 0:00:00,,-999,Unknown,Unknown,Unknown,-1,flow between pools,cloudy,Watercress
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,-999,Unknown,Unknown,Unknown,-1,flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,Water levels very low. lots of filamentous algae. No fish collecected at sites
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,-999,Unknown,Unknown,Unknown,-1,flow between pools,clear-sunny,Rained ~ 5 inches 4 days before sampling. Water was very low prior to sampling. Only took count data for fish.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,35,mainstem,Pasture Name: Brome. by low water bridge,Fox Creek,,Chase,,TAPRLOW35,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep18,9/18/2006 0:00:00,9/18/2006 0:00:00,,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,water levels low
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,35,mainstem,Pasture Name: Brome. by low water bridge,Fox Creek,,Chase,,TAPRLOW35,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep11,9/11/2007 0:00:00,9/11/2007 0:00:00,,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,35,mainstem,Pasture Name: Brome. by low water bridge,Fox Creek,,Chase,,TAPRLOW35,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep09,9/9/2008 0:00:00,9/9/2008 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,35,mainstem,Pasture Name: Brome. by low water bridge,Fox Creek,,Chase,,TAPRLOW35,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep09,9/9/2009 0:00:00,9/9/2009 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,35,mainstem,Pasture Name: Brome. by low water bridge,Fox Creek,,Chase,,TAPRLOW35,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,35,mainstem,Pasture Name: Brome. by low water bridge,Fox Creek,,Chase,,TAPRLOW35,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,Rained day before; Fox creek up about 1 foot from previous 2 days when data sonde was deployed Water very turbid. Could only sample ~2/3 of pools and run
