ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,7,12.00,96,0.36,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,8,14.00,69,0.77,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,9,16.00,66,0.57,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,10,18.00,52,0.67,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,11,20.00,64,0.37,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,12,22.00,65,0.05,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,13,24.00,58,0.02,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,14,26.00,38,0.02,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul25,7/25/2008 0:00:00,7/25/2008 0:00:00,,main,15,28.00,8,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,2,3.00,37,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,3,6.00,62,0.16,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,4,9.00,62,0.71,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,5,12.00,62,0.52,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,6,15.00,82,0.93,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,7,18.00,91,0.65,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,8,21.00,80,0.49,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,9,24.00,61,0.32,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul30,7/30/2009 0:00:00,7/30/2009 0:00:00,,main,10,25.00,36,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,2,3.00,48,0.06,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,3,6.00,54,0.35,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,4,9.00,90,0.50,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,5,12.00,86,0.80,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,6,15.00,71,0.70,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,7,18.00,50,0.92,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,8,21.00,62,0.11,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,9,24.00,48,0.03,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,10,27.00,12,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,main,11,29.00,8,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,2,2.00,56,0.04,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,3,4.00,62,0.41,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,4,6.00,72,0.34,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,5,8.00,80,0.56,Didn't do rest on account of1/2 way too deep/fast,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,2,1.00,26,-0.02,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,3,2.00,20,0.01,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,4,3.00,25,0.06,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,5,4.00,32,0.19,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,6,5.00,40,0.42,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,7,6.00,47,0.27,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,8,7.00,70,0.28,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,9,8.00,74,0.14,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,10,9.00,70,0.48,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,11,10.00,84,0.46,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,12,11.00,86,0.60,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,13,12.00,70,0.68,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,14,13.00,62,0.39,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,15,14.00,60,0.40,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,16,15.00,56,0.70,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,17,16.00,50,0.31,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,18,17.00,42,0.56,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,19,18.00,48,0.54,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,20,19.00,50,0.32,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,21,20.00,57,0.03,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,22,21.00,45,-0.01,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,23,22.00,42,0.01,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,24,23.00,28,-0.01,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,25,24.00,12,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,26,25.00,0,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,2,3.00,51,0.15,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,3,6.00,52,0.36,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,4,9.00,68,0.60,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,5,12.00,74,0.65,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,6,15.00,66,0.66,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,7,18.00,44,0.52,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,8,21.00,52,0.44,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,9,24.00,42,-0.03,Eddy along bank,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,10,27.00,10,-0.01,Eddy along bank,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Aug06,8/6/2015 0:00:00,8/6/2015 0:00:00,,main,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Aug06,8/6/2015 0:00:00,8/6/2015 0:00:00,,main,2,2.00,50,0.07,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Aug06,8/6/2015 0:00:00,8/6/2015 0:00:00,,main,3,4.00,56,0.17,,metric
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Aug06,8/6/2015 0:00:00,8/6/2015 0:00:00,,main,4,6.00,62,0.41,,metric
